rooms,area,bathrooms,toilets,facades_number,number_floors,build_year,has_terrace,has_garden,has_garage,elevator,is_furnished,leased,running_water,primary_energy_consumption,postal_code,cadastral_income,has_swimming_pool,property_type_house,property_type_other,locality_antwerp,locality_braine-l-alleud,locality_brussels,locality_gent,locality_laken,locality_liege,locality_lier,locality_mons,locality_mouscron,locality_namur,locality_nivelles,locality_oostende,locality_other,locality_pont-a-celles,locality_roeselare,locality_seraing,locality_tournai,locality_tubize,locality_turnhout,locality_wavre,property_subtype_duplex,property_subtype_other,property_subtype_residence,property_subtype_studio,property_subtype_villa,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_Super equipped,y_true,y_pred_oof,loss
1.0,78.0,1.0,1.0,3.0,2.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,3582,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,265500.0,285823.9703984516,20323.97039845161
2.0,85.0,1.0,1.0,4.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,6230,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,247900.0,236952.88771566204,10947.112284337956
2.0,100.0,1.0,1.0,3.0,2.0,1995.0,1,0,1,0,0,0.0,1.0,60.0,9320,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,298000.0,278256.346038684,19743.653961315984
3.0,171.0,1.0,2.0,2.0,3.0,1875.0,1,1,1,0,0,0.0,1.0,324.0,2060,552.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,349000.0,369483.47913000325,20483.479130003252
5.0,260.0,2.0,3.0,4.0,1.0,1970.0,1,1,1,0,0,0.0,1.0,337.0,1320,803.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,595000.0,767033.6139662378,172033.61396623775
3.0,165.0,1.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,457.0,6044,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,159000.0,270072.00102789764,111072.00102789764
2.0,110.0,1.0,1.0,2.0,1.0,2010.0,1,0,1,0,0,0.0,1.0,232.0,9940,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,380000.0,383984.7531409502,3984.753140950226
1.0,85.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,8800,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,215100.0,278036.12995574664,62936.12995574664
1.0,35.0,1.0,1.0,3.0,4.0,2010.0,0,0,0,0,0,0.0,1.0,231.0,2018,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,149000.0,155215.5985022026,6215.5985022026
2.0,79.0,1.0,1.0,2.0,1.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,3630,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,258340.0,258177.92262312426,162.07737687573535
2.0,106.0,1.0,1.0,3.0,6.0,2008.0,1,0,1,1,0,0.0,1.0,333.0,1400,1385.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,298000.0,257787.81433492544,40212.18566507456
3.0,140.0,1.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,9041,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,433044.0,427232.9184688003,5811.081531199685
3.0,112.0,1.0,1.0,4.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,6230,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,324000.0,318747.48340708204,5252.516592917964
3.0,107.0,2.0,2.0,3.0,2.0,1899.0,0,1,0,0,0,0.0,1.0,458.0,6880,375.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,185000.0,146231.9111216442,38768.088878355804
3.0,139.0,1.0,1.0,3.0,2.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,4000,803.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,344000.0,391317.88835877023,47317.88835877023
1.0,83.0,1.0,1.0,3.0,4.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,2300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,244000.0,249294.73373348167,5294.733733481669
2.0,88.0,1.0,1.0,2.0,3.0,1964.0,1,1,1,0,0,0.0,1.0,286.0,2100,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,269000.0,249705.46499708807,19294.53500291193
5.0,178.0,1.0,2.0,2.0,3.0,1953.0,1,1,0,0,0,0.0,1.0,273.0,2180,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,299000.0,378095.588606877,79095.58860687702
2.0,84.0,1.0,1.0,3.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,183.0,3580,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,194000.0,231653.49480098722,37653.49480098722
4.0,166.0,1.0,2.0,4.0,2.0,1950.0,1,1,1,0,0,0.0,1.0,360.0,1340,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,430000.0,527693.0518616644,97693.0518616644
3.0,141.0,1.0,1.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,37.0,7000,803.0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,429000.0,396751.706929296,32248.293070703978
5.0,239.0,3.0,1.0,4.0,3.0,1953.0,1,1,1,0,0,0.0,1.0,435.0,5100,1621.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,600000.0,480145.4242545468,119854.57574545318
2.0,73.0,1.0,2.0,3.0,3.0,2010.0,0,1,0,1,0,0.0,1.0,384.0,1400,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,180000.0,247963.97690030697,67963.97690030697
2.0,205.0,1.0,1.0,2.0,2.0,2010.0,1,0,0,0,0,0.0,1.0,709.0,4040,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,220000.0,133001.25870593564,86998.74129406436
3.0,109.0,2.0,2.0,2.0,3.0,2024.0,1,1,1,1,0,0.0,1.0,232.0,1180,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,437250.0,494867.9305282751,57617.93052827509
1.0,60.0,1.0,1.0,2.0,4.0,2024.0,1,1,1,1,0,0.0,1.0,232.0,9041,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,284000.0,281327.87189289636,2672.1281071036356
2.0,104.0,1.0,1.0,4.0,1.0,2010.0,0,1,1,0,0,0.0,1.0,339.0,6440,322.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,245000.0,155966.95754643594,89033.04245356406
3.0,120.0,1.0,1.0,2.0,2.0,1900.0,1,1,0,0,0,0.0,1.0,301.0,4040,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,229000.0,183230.34789388778,45769.65210611222
2.0,126.0,1.0,1.0,3.0,4.0,2010.0,1,1,0,1,0,0.0,1.0,232.0,8790,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,425000.0,398809.3092857449,26190.69071425509
2.0,84.0,1.0,1.0,4.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,245.0,1020,803.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225000.0,250650.45453804027,25650.45453804027
2.0,114.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,1,0,0.0,1.0,232.0,7500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,445000.0,345066.13589401933,99933.86410598067
3.0,145.0,1.0,1.0,2.0,3.0,1965.0,0,0,1,0,0,0.0,1.0,522.0,2500,547.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,225000.0,273808.296196984,48808.29619698401
3.0,232.0,2.0,3.0,3.0,1.0,2010.0,0,1,0,0,0,0.0,1.0,340.0,7110,696.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,190000.0,208229.7578680507,18229.757868050714
2.0,132.0,2.0,2.0,2.0,6.0,2024.0,1,1,1,1,0,0.0,1.0,45.0,1200,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,802000.0,861995.5256646984,59995.52566469845
2.0,120.0,2.0,2.0,3.0,2.0,2023.0,1,0,0,1,0,0.0,1.0,57.0,7130,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285000.0,277402.73671691125,7597.263283088745
6.0,547.0,2.0,3.0,2.0,3.0,2010.0,1,1,1,0,0,1.0,1.0,163.0,8500,1390.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,775000.0,648948.9940647738,126051.00593522622
2.0,84.0,1.0,1.0,3.0,1.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,6041,237.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,110000.0,122614.48899267206,12614.488992672064
1.0,67.0,1.0,1.0,3.0,2.0,2010.0,1,0,1,0,0,0.0,1.0,255.0,4460,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,179000.0,184938.60434672423,5938.604346724227
2.0,157.0,1.0,2.0,4.0,3.0,1957.0,0,1,1,0,0,0.0,1.0,993.0,2221,616.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,335000.0,393672.2039953617,58672.20399536169
2.0,121.0,1.0,1.0,4.0,4.0,2024.0,1,0,1,1,0,0.0,1.0,109.0,4100,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,274000.0,310833.71414098993,36833.714140989934
2.0,90.0,1.0,1.0,3.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,191.0,7700,1182.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,199000.0,205762.25207760817,6762.252077608166
2.0,98.0,1.0,1.0,3.0,2.0,1971.0,1,0,0,0,0,0.0,1.0,218.0,2100,857.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,189000.0,211221.19548317348,22221.195483173477
1.0,61.0,1.0,1.0,3.0,4.0,1970.0,0,1,0,1,0,0.0,1.0,277.0,8400,649.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169000.0,197343.84710765307,28343.84710765307
2.0,96.0,1.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,429.0,7100,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120000.0,131387.26490561353,11387.264905613527
3.0,646.0,1.0,1.0,3.0,3.0,2024.0,0,1,1,0,0,0.0,1.0,232.0,8650,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,316050.0,394864.8242264131,78814.8242264131
3.0,104.0,1.0,1.0,3.0,3.0,1976.0,1,0,1,1,0,0.0,1.0,115.0,9100,1122.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,235000.0,251544.8569905724,16544.856990572414
3.0,120.0,1.0,1.0,4.0,5.0,1975.0,1,0,1,1,0,0.0,1.0,160.0,5030,1464.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,345000.0,280924.25919401116,64075.74080598884
3.0,125.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,347.0,6042,461.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,159000.0,179927.66617411847,20927.666174118465
3.0,125.0,1.0,1.0,3.0,1.0,1918.0,1,1,1,0,0,0.0,1.0,423.0,4000,803.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,269000.0,223361.93596392852,45638.064036071475
5.0,210.0,2.0,3.0,2.0,3.0,1933.0,1,1,0,0,1,0.0,1.0,162.0,1020,1165.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,499000.0,593869.5945482806,94869.59454828058
2.0,297.0,1.0,2.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,144.0,5590,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,265000.0,390697.54368216125,125697.54368216125
1.0,71.0,1.0,1.0,2.0,5.0,1984.0,1,0,1,1,0,0.0,1.0,341.0,1200,1254.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,260000.0,333540.7063529727,73540.70635297272
3.0,170.0,1.0,2.0,2.0,2.0,2010.0,1,1,0,0,0,0.0,1.0,110.0,7700,495.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,269000.0,241048.11584160593,27951.884158394067
5.0,199.0,2.0,2.0,3.0,3.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,9820,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,617435.0,611619.9721085762,5815.027891423786
3.0,133.0,2.0,2.0,2.0,2.0,2010.0,1,0,0,0,0,0.0,1.0,484.0,4000,803.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,169000.0,214196.61329231365,45196.61329231365
5.0,150.0,1.0,2.0,3.0,2.0,2010.0,1,1,1,0,0,0.0,1.0,242.0,7850,813.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,285000.0,281258.59907906194,3741.40092093806
3.0,120.0,1.0,1.0,3.0,3.0,2020.0,1,1,0,0,0,0.0,1.0,32.0,3270,830.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,495000.0,441126.53172486473,53873.46827513527
3.0,199.0,1.0,1.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,540.0,7060,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195000.0,223601.29789157564,28601.29789157564
2.0,58.0,1.0,1.0,2.0,4.0,1919.0,0,1,0,0,0,0.0,1.0,503.0,4020,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,109000.0,114704.21996262908,5704.219962629082
2.0,88.0,1.0,1.0,3.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,5060,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,265000.0,261091.31818242968,3908.681817570323
2.0,93.0,1.0,1.0,3.0,2.0,2024.0,1,1,1,1,0,0.0,1.0,232.0,2223,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,314000.0,323632.95095632394,9632.95095632394
1.0,68.0,1.0,1.0,2.0,4.0,2010.0,1,1,0,0,0,0.0,1.0,215.0,2060,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,197000.0,230112.22713170032,33112.22713170032
3.0,168.0,1.0,1.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,218.0,4032,793.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,235000.0,263736.7530471207,28736.7530471207
2.0,120.0,1.0,1.0,3.0,2.0,1938.0,1,1,1,0,0,0.0,1.0,262.0,8792,262.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,295000.0,216744.24972140088,78255.75027859912
3.0,193.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,411.0,4190,566.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,280000.0,324914.74344092724,44914.74344092724
4.0,136.0,1.0,2.0,4.0,3.0,2023.0,1,0,1,0,0,0.0,1.0,232.0,3550,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,339000.0,438577.51398135064,99577.51398135064
2.0,226.0,1.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,755.0,1850,649.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,295000.0,306036.81088417856,11036.810884178558
3.0,121.0,1.0,2.0,3.0,1.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,9230,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,427000.0,437598.78000342107,10598.780003421067
